Year,Age,Code,Sex,Deaths,Country,Source
2020,68,BEL,f,643,Belgium,hmd
2020,69,BEL,f,707,Belgium,hmd
2020,70,BEL,f,750,Belgium,hmd
2020,71,BEL,f,839,Belgium,hmd
2020,72,BEL,f,943,Belgium,hmd
2020,73,BEL,f,995,Belgium,hmd
2020,74,BEL,f,1032,Belgium,hmd
2020,75,BEL,f,1047,Belgium,hmd
2020,76,BEL,f,1109,Belgium,hmd
2020,77,BEL,f,1083,Belgium,hmd
2020,78,BEL,f,1191,Belgium,hmd
2020,79,BEL,f,1206,Belgium,hmd
2020,80,BEL,f,1577,Belgium,hmd
2020,81,BEL,f,1782,Belgium,hmd
2020,82,BEL,f,2050,Belgium,hmd
2020,83,BEL,f,2143,Belgium,hmd
2020,84,BEL,f,2280,Belgium,hmd
2020,85,BEL,f,2478,Belgium,hmd
2020,86,BEL,f,2740,Belgium,hmd
2020,87,BEL,f,3006,Belgium,hmd
2020,88,BEL,f,3177,Belgium,hmd
2020,89,BEL,f,3196,Belgium,hmd
2020,90,BEL,f,3241,Belgium,hmd
2020,91,BEL,f,2998,Belgium,hmd
2020,92,BEL,f,2791,Belgium,hmd
2020,93,BEL,f,2492,Belgium,hmd
2020,94,BEL,f,2237,Belgium,hmd
2020,95,BEL,f,1851,Belgium,hmd
2020,96,BEL,f,1445,Belgium,hmd
2020,97,BEL,f,1220,Belgium,hmd
2020,98,BEL,f,889,Belgium,hmd
2020,99,BEL,f,623,Belgium,hmd
2020,100,BEL,f,448,Belgium,hmd
2020,101,BEL,f,173,Belgium,hmd
2020,102,BEL,f,89,Belgium,hmd
2020,103,BEL,f,66,Belgium,hmd
2020,104,BEL,f,43,Belgium,hmd
2020,105,BEL,f,25,Belgium,hmd
2020,106,BEL,f,32,Belgium,hmd
2020,107,BEL,f,4,Belgium,hmd
2020,108,BEL,f,8,Belgium,hmd
2020,109,BEL,f,1,Belgium,hmd
2020,110,BEL,f,3.99,Belgium,hmd
2020,TOT,BEL,f,64687.99,Belgium,hmd
2015,0,BEL,m,226,Belgium,hmd
2015,1,BEL,m,18,Belgium,hmd
2015,2,BEL,m,12,Belgium,hmd
2015,3,BEL,m,3,Belgium,hmd
2015,4,BEL,m,9,Belgium,hmd
2015,5,BEL,m,12,Belgium,hmd
2015,6,BEL,m,9,Belgium,hmd
2015,7,BEL,m,6,Belgium,hmd
2015,8,BEL,m,2,Belgium,hmd
2015,9,BEL,m,2,Belgium,hmd
2015,10,BEL,m,4,Belgium,hmd
2015,11,BEL,m,8,Belgium,hmd
2015,12,BEL,m,6,Belgium,hmd
2015,13,BEL,m,4,Belgium,hmd
2015,14,BEL,m,6,Belgium,hmd
2015,15,BEL,m,9,Belgium,hmd
2015,16,BEL,m,18,Belgium,hmd
2015,17,BEL,m,15,Belgium,hmd
2015,18,BEL,m,25,Belgium,hmd
2015,19,BEL,m,26,Belgium,hmd
2015,20,BEL,m,37,Belgium,hmd
2015,21,BEL,m,37,Belgium,hmd
2015,22,BEL,m,45,Belgium,hmd
2015,23,BEL,m,47,Belgium,hmd
2015,24,BEL,m,56,Belgium,hmd
2015,25,BEL,m,44,Belgium,hmd
2015,26,BEL,m,39,Belgium,hmd
2015,27,BEL,m,43,Belgium,hmd
2015,28,BEL,m,42,Belgium,hmd
2015,29,BEL,m,51,Belgium,hmd
2015,30,BEL,m,57,Belgium,hmd
2015,31,BEL,m,52,Belgium,hmd
2015,32,BEL,m,71,Belgium,hmd
2015,33,BEL,m,57,Belgium,hmd
2015,34,BEL,m,58,Belgium,hmd
2015,35,BEL,m,62,Belgium,hmd
2015,36,BEL,m,97,Belgium,hmd
2015,37,BEL,m,73,Belgium,hmd
2015,38,BEL,m,77,Belgium,hmd
2015,39,BEL,m,93,Belgium,hmd
2015,40,BEL,m,89,Belgium,hmd
2015,41,BEL,m,86,Belgium,hmd
2015,42,BEL,m,114,Belgium,hmd
2015,43,BEL,m,146,Belgium,hmd
2015,44,BEL,m,165,Belgium,hmd
2015,45,BEL,m,193,Belgium,hmd
2015,46,BEL,m,162,Belgium,hmd
2015,47,BEL,m,200,Belgium,hmd
2015,48,BEL,m,214,Belgium,hmd
2015,49,BEL,m,236,Belgium,hmd
2015,50,BEL,m,258,Belgium,hmd
2015,51,BEL,m,312,Belgium,hmd
2015,52,BEL,m,328,Belgium,hmd
2015,53,BEL,m,397,Belgium,hmd
2015,54,BEL,m,369,Belgium,hmd
2015,55,BEL,m,451,Belgium,hmd
2015,56,BEL,m,509,Belgium,hmd
2015,57,BEL,m,540,Belgium,hmd
2015,58,BEL,m,569,Belgium,hmd
2015,59,BEL,m,645,Belgium,hmd
2015,60,BEL,m,676,Belgium,hmd
2015,61,BEL,m,675,Belgium,hmd
2015,62,BEL,m,801,Belgium,hmd
2015,63,BEL,m,757,Belgium,hmd
2015,64,BEL,m,813,Belgium,hmd
2015,65,BEL,m,865,Belgium,hmd
2015,66,BEL,m,941,Belgium,hmd
2015,67,BEL,m,992,Belgium,hmd
2015,68,BEL,m,1077,Belgium,hmd
2015,69,BEL,m,1075,Belgium,hmd
2015,70,BEL,m,998,Belgium,hmd
2015,71,BEL,m,1044,Belgium,hmd
2015,72,BEL,m,1045,Belgium,hmd
2015,73,BEL,m,1004,Belgium,hmd
2015,74,BEL,m,1069,Belgium,hmd
2015,75,BEL,m,1249,Belgium,hmd
2015,76,BEL,m,1431,Belgium,hmd
2015,77,BEL,m,1529,Belgium,hmd
2015,78,BEL,m,1521,Belgium,hmd
2015,79,BEL,m,1649,Belgium,hmd
2015,80,BEL,m,1781,Belgium,hmd
2015,81,BEL,m,1772,Belgium,hmd
2015,82,BEL,m,1907,Belgium,hmd
2015,83,BEL,m,2036,Belgium,hmd
2015,84,BEL,m,2036,Belgium,hmd
2015,85,BEL,m,1937,Belgium,hmd
2015,86,BEL,m,1929,Belgium,hmd
2015,87,BEL,m,1818,Belgium,hmd
2015,88,BEL,m,1669,Belgium,hmd
2015,89,BEL,m,1583,Belgium,hmd
2015,90,BEL,m,1400,Belgium,hmd
2015,91,BEL,m,1245,Belgium,hmd
2015,92,BEL,m,1014,Belgium,hmd
2015,93,BEL,m,904,Belgium,hmd
2015,94,BEL,m,709,Belgium,hmd
2015,95,BEL,m,475,Belgium,hmd
2015,96,BEL,m,187,Belgium,hmd
2015,97,BEL,m,142,Belgium,hmd
2015,98,BEL,m,110,Belgium,hmd
2015,99,BEL,m,79,Belgium,hmd
2015,100,BEL,m,64,Belgium,hmd
2015,101,BEL,m,41,Belgium,hmd
2015,102,BEL,m,25,Belgium,hmd
2015,103,BEL,m,5,Belgium,hmd
2015,104,BEL,m,7,Belgium,hmd
2015,105,BEL,m,2,Belgium,hmd
2015,106,BEL,m,2,Belgium,hmd
2015,107,BEL,m,0,Belgium,hmd
2015,108,BEL,m,0,Belgium,hmd
2015,109,BEL,m,0,Belgium,hmd
2015,110,BEL,m,0,Belgium,hmd
2015,TOT,BEL,m,53631,Belgium,hmd
2016,0,BEL,m,247,Belgium,hmd
2016,1,BEL,m,10,Belgium,hmd
2016,2,BEL,m,9,Belgium,hmd
2016,3,BEL,m,3,Belgium,hmd
2016,4,BEL,m,10,Belgium,hmd
2016,5,BEL,m,6,Belgium,hmd
2016,6,BEL,m,9,Belgium,hmd
2016,7,BEL,m,9,Belgium,hmd
2016,8,BEL,m,11,Belgium,hmd
2016,9,BEL,m,6,Belgium,hmd
2016,10,BEL,m,6,Belgium,hmd
2016,11,BEL,m,5,Belgium,hmd
2016,12,BEL,m,4,Belgium,hmd
2016,13,BEL,m,7,Belgium,hmd
2016,14,BEL,m,7,Belgium,hmd
2016,15,BEL,m,8,Belgium,hmd
2016,16,BEL,m,9,Belgium,hmd
2016,17,BEL,m,13,Belgium,hmd
2016,18,BEL,m,28,Belgium,hmd
2016,19,BEL,m,42,Belgium,hmd
2016,20,BEL,m,31,Belgium,hmd
2016,21,BEL,m,38,Belgium,hmd
2016,22,BEL,m,44,Belgium,hmd
2016,23,BEL,m,50,Belgium,hmd
2016,24,BEL,m,36,Belgium,hmd
2016,25,BEL,m,54,Belgium,hmd
2016,26,BEL,m,40,Belgium,hmd
2016,27,BEL,m,46,Belgium,hmd
2016,28,BEL,m,62,Belgium,hmd
2016,29,BEL,m,43,Belgium,hmd
2016,30,BEL,m,62,Belgium,hmd
2016,31,BEL,m,59,Belgium,hmd
2016,32,BEL,m,63,Belgium,hmd
2016,33,BEL,m,65,Belgium,hmd
2016,34,BEL,m,64,Belgium,hmd
2016,35,BEL,m,71,Belgium,hmd
2016,36,BEL,m,74,Belgium,hmd
2016,37,BEL,m,90,Belgium,hmd
2016,38,BEL,m,73,Belgium,hmd
2016,39,BEL,m,92,Belgium,hmd
2016,40,BEL,m,92,Belgium,hmd
2016,41,BEL,m,97,Belgium,hmd
2016,42,BEL,m,113,Belgium,hmd
2016,43,BEL,m,136,Belgium,hmd
2016,44,BEL,m,189,Belgium,hmd
2016,45,BEL,m,157,Belgium,hmd
2016,46,BEL,m,186,Belgium,hmd
2016,47,BEL,m,180,Belgium,hmd
2016,48,BEL,m,189,Belgium,hmd
2016,49,BEL,m,239,Belgium,hmd
2016,50,BEL,m,274,Belgium,hmd
2016,51,BEL,m,289,Belgium,hmd
2016,52,BEL,m,336,Belgium,hmd
2016,53,BEL,m,340,Belgium,hmd
2016,54,BEL,m,381,Belgium,hmd
2016,55,BEL,m,407,Belgium,hmd
2016,56,BEL,m,451,Belgium,hmd
2016,57,BEL,m,532,Belgium,hmd
2016,58,BEL,m,545,Belgium,hmd
2016,59,BEL,m,587,Belgium,hmd
2016,60,BEL,m,672,Belgium,hmd
2016,61,BEL,m,707,Belgium,hmd
2016,62,BEL,m,747,Belgium,hmd
2016,63,BEL,m,745,Belgium,hmd
2016,64,BEL,m,817,Belgium,hmd
2016,65,BEL,m,863,Belgium,hmd
2016,66,BEL,m,943,Belgium,hmd
2016,67,BEL,m,969,Belgium,hmd
2016,68,BEL,m,1096,Belgium,hmd
2016,69,BEL,m,1109,Belgium,hmd
2016,70,BEL,m,1065,Belgium,hmd
2016,71,BEL,m,1053,Belgium,hmd
2016,72,BEL,m,1171,Belgium,hmd
2016,73,BEL,m,1106,Belgium,hmd
2016,74,BEL,m,1028,Belgium,hmd
2016,75,BEL,m,1113,Belgium,hmd
2016,76,BEL,m,1385,Belgium,hmd
2016,77,BEL,m,1486,Belgium,hmd
2016,78,BEL,m,1547,Belgium,hmd
2016,79,BEL,m,1584,Belgium,hmd
2016,80,BEL,m,1646,Belgium,hmd
2016,81,BEL,m,1721,Belgium,hmd
2016,82,BEL,m,1878,Belgium,hmd
2016,83,BEL,m,1910,Belgium,hmd
2016,84,BEL,m,1999,Belgium,hmd
2016,85,BEL,m,1997,Belgium,hmd
2016,86,BEL,m,1972,Belgium,hmd
2016,87,BEL,m,1818,Belgium,hmd
2016,88,BEL,m,1695,Belgium,hmd
2016,89,BEL,m,1555,Belgium,hmd
2016,90,BEL,m,1378,Belgium,hmd
2016,91,BEL,m,1264,Belgium,hmd
2016,92,BEL,m,1057,Belgium,hmd
2016,93,BEL,m,897,Belgium,hmd
2016,94,BEL,m,703,Belgium,hmd
2016,95,BEL,m,497,Belgium,hmd
2016,96,BEL,m,341,Belgium,hmd
2016,97,BEL,m,172,Belgium,hmd
2016,98,BEL,m,99,Belgium,hmd
2016,99,BEL,m,65,Belgium,hmd
2016,100,BEL,m,48,Belgium,hmd
2016,101,BEL,m,33,Belgium,hmd
2016,102,BEL,m,20,Belgium,hmd
2016,103,BEL,m,15,Belgium,hmd
2016,104,BEL,m,9,Belgium,hmd
2016,105,BEL,m,4,Belgium,hmd
2016,106,BEL,m,1,Belgium,hmd
2016,107,BEL,m,0,Belgium,hmd
2016,108,BEL,m,0,Belgium,hmd
2016,109,BEL,m,0,Belgium,hmd
2016,110,BEL,m,0,Belgium,hmd
2016,TOT,BEL,m,53326,Belgium,hmd
2017,0,BEL,m,241,Belgium,hmd
2017,1,BEL,m,17,Belgium,hmd
2017,2,BEL,m,15,Belgium,hmd
2017,3,BEL,m,9,Belgium,hmd
2017,4,BEL,m,10,Belgium,hmd
2017,5,BEL,m,6,Belgium,hmd
2017,6,BEL,m,8,Belgium,hmd
2017,7,BEL,m,4,Belgium,hmd
2017,8,BEL,m,8,Belgium,hmd
2017,9,BEL,m,10,Belgium,hmd
2017,10,BEL,m,3,Belgium,hmd
2017,11,BEL,m,8,Belgium,hmd
2017,12,BEL,m,14,Belgium,hmd
2017,13,BEL,m,9,Belgium,hmd
2017,14,BEL,m,9,Belgium,hmd
2017,15,BEL,m,10,Belgium,hmd
2017,16,BEL,m,10,Belgium,hmd
2017,17,BEL,m,15,Belgium,hmd
2017,18,BEL,m,25,Belgium,hmd
2017,19,BEL,m,37,Belgium,hmd
2017,20,BEL,m,40,Belgium,hmd
2017,21,BEL,m,32,Belgium,hmd
2017,22,BEL,m,36,Belgium,hmd
2017,23,BEL,m,38,Belgium,hmd
2017,24,BEL,m,45,Belgium,hmd
2017,25,BEL,m,46,Belgium,hmd
2017,26,BEL,m,44,Belgium,hmd
2017,27,BEL,m,54,Belgium,hmd
2017,28,BEL,m,47,Belgium,hmd
2017,29,BEL,m,43,Belgium,hmd
2017,30,BEL,m,44,Belgium,hmd
2017,31,BEL,m,54,Belgium,hmd
2017,32,BEL,m,53,Belgium,hmd
2017,33,BEL,m,58,Belgium,hmd
2017,34,BEL,m,71,Belgium,hmd
2017,35,BEL,m,65,Belgium,hmd
2017,36,BEL,m,68,Belgium,hmd
2017,37,BEL,m,88,Belgium,hmd
2017,38,BEL,m,91,Belgium,hmd
2017,39,BEL,m,98,Belgium,hmd
2017,40,BEL,m,81,Belgium,hmd
2017,41,BEL,m,92,Belgium,hmd
2017,42,BEL,m,118,Belgium,hmd
2017,43,BEL,m,122,Belgium,hmd
2017,44,BEL,m,176,Belgium,hmd
2017,45,BEL,m,136,Belgium,hmd
2017,46,BEL,m,159,Belgium,hmd
2017,47,BEL,m,201,Belgium,hmd
2017,48,BEL,m,210,Belgium,hmd
2017,49,BEL,m,230,Belgium,hmd
2017,50,BEL,m,225,Belgium,hmd
2017,51,BEL,m,302,Belgium,hmd
2017,52,BEL,m,299,Belgium,hmd
2017,53,BEL,m,338,Belgium,hmd
2017,54,BEL,m,331,Belgium,hmd
2017,55,BEL,m,411,Belgium,hmd
2017,56,BEL,m,412,Belgium,hmd
2017,57,BEL,m,518,Belgium,hmd
2017,58,BEL,m,551,Belgium,hmd
2017,59,BEL,m,594,Belgium,hmd
2017,60,BEL,m,615,Belgium,hmd
2017,61,BEL,m,729,Belgium,hmd
2017,62,BEL,m,743,Belgium,hmd
2017,63,BEL,m,748,Belgium,hmd
2017,64,BEL,m,762,Belgium,hmd
2017,65,BEL,m,832,Belgium,hmd
2017,66,BEL,m,916,Belgium,hmd
2017,67,BEL,m,987,Belgium,hmd
2017,68,BEL,m,1021,Belgium,hmd
2017,69,BEL,m,1128,Belgium,hmd
2017,70,BEL,m,1123,Belgium,hmd
2017,71,BEL,m,1095,Belgium,hmd
2017,72,BEL,m,1121,Belgium,hmd
2017,73,BEL,m,1209,Belgium,hmd
2017,74,BEL,m,1145,Belgium,hmd
2017,75,BEL,m,1109,Belgium,hmd
2017,76,BEL,m,1148,Belgium,hmd
2017,77,BEL,m,1421,Belgium,hmd
2017,78,BEL,m,1508,Belgium,hmd
2017,79,BEL,m,1635,Belgium,hmd
2017,80,BEL,m,1634,Belgium,hmd
2017,81,BEL,m,1715,Belgium,hmd
2017,82,BEL,m,1818,Belgium,hmd
2017,83,BEL,m,1874,Belgium,hmd
2017,84,BEL,m,1947,Belgium,hmd
2017,85,BEL,m,2141,Belgium,hmd
2017,86,BEL,m,2032,Belgium,hmd
2017,87,BEL,m,1904,Belgium,hmd
2017,88,BEL,m,1788,Belgium,hmd
2017,89,BEL,m,1602,Belgium,hmd
2017,90,BEL,m,1511,Belgium,hmd
2017,91,BEL,m,1356,Belgium,hmd
2017,92,BEL,m,1156,Belgium,hmd
2017,93,BEL,m,883,Belgium,hmd
2017,94,BEL,m,748,Belgium,hmd
2017,95,BEL,m,579,Belgium,hmd
2017,96,BEL,m,424,Belgium,hmd
2017,97,BEL,m,269,Belgium,hmd
2017,98,BEL,m,129,Belgium,hmd
2017,99,BEL,m,79,Belgium,hmd
2017,100,BEL,m,43,Belgium,hmd
2017,101,BEL,m,50,Belgium,hmd
2017,102,BEL,m,31,Belgium,hmd
2017,103,BEL,m,17,Belgium,hmd
2017,104,BEL,m,6,Belgium,hmd
2017,105,BEL,m,3,Belgium,hmd
2017,106,BEL,m,2,Belgium,hmd
2017,107,BEL,m,0,Belgium,hmd
2017,108,BEL,m,0,Belgium,hmd
2017,109,BEL,m,0,Belgium,hmd
2017,110,BEL,m,0,Belgium,hmd
2017,TOT,BEL,m,53825,Belgium,hmd
2018,0,BEL,m,252,Belgium,hmd
2018,1,BEL,m,15,Belgium,hmd
2018,2,BEL,m,16,Belgium,hmd
2018,3,BEL,m,6,Belgium,hmd
2018,4,BEL,m,5,Belgium,hmd
2018,5,BEL,m,3,Belgium,hmd
2018,6,BEL,m,11,Belgium,hmd
2018,7,BEL,m,8,Belgium,hmd
2018,8,BEL,m,3,Belgium,hmd
2018,9,BEL,m,6,Belgium,hmd
2018,10,BEL,m,7,Belgium,hmd
2018,11,BEL,m,9,Belgium,hmd
2018,12,BEL,m,5,Belgium,hmd
2018,13,BEL,m,6,Belgium,hmd
2018,14,BEL,m,8,Belgium,hmd
2018,15,BEL,m,10,Belgium,hmd
2018,16,BEL,m,12,Belgium,hmd
2018,17,BEL,m,16,Belgium,hmd
2018,18,BEL,m,13,Belgium,hmd
2018,19,BEL,m,34,Belgium,hmd
2018,20,BEL,m,43,Belgium,hmd
2018,21,BEL,m,26,Belgium,hmd
2018,22,BEL,m,41,Belgium,hmd
2018,23,BEL,m,31,Belgium,hmd
2018,24,BEL,m,46,Belgium,hmd
2018,25,BEL,m,37,Belgium,hmd
2018,26,BEL,m,49,Belgium,hmd
2018,27,BEL,m,42,Belgium,hmd
2018,28,BEL,m,46,Belgium,hmd
2018,29,BEL,m,36,Belgium,hmd
2018,30,BEL,m,61,Belgium,hmd
2018,31,BEL,m,62,Belgium,hmd
2018,32,BEL,m,56,Belgium,hmd
2018,33,BEL,m,48,Belgium,hmd
2018,34,BEL,m,53,Belgium,hmd
2018,35,BEL,m,63,Belgium,hmd
2018,36,BEL,m,78,Belgium,hmd
2018,37,BEL,m,79,Belgium,hmd
2018,38,BEL,m,87,Belgium,hmd
2018,39,BEL,m,96,Belgium,hmd
2018,40,BEL,m,89,Belgium,hmd
2018,41,BEL,m,85,Belgium,hmd
2018,42,BEL,m,118,Belgium,hmd
2018,43,BEL,m,106,Belgium,hmd
2018,44,BEL,m,126,Belgium,hmd
2018,45,BEL,m,135,Belgium,hmd
2018,46,BEL,m,160,Belgium,hmd
2018,47,BEL,m,194,Belgium,hmd
2018,48,BEL,m,213,Belgium,hmd
2018,49,BEL,m,225,Belgium,hmd
2018,50,BEL,m,222,Belgium,hmd
2018,51,BEL,m,272,Belgium,hmd
2018,52,BEL,m,284,Belgium,hmd
2018,53,BEL,m,317,Belgium,hmd
2018,54,BEL,m,394,Belgium,hmd
2018,55,BEL,m,411,Belgium,hmd
2018,56,BEL,m,442,Belgium,hmd
2018,57,BEL,m,491,Belgium,hmd
2018,58,BEL,m,527,Belgium,hmd
2018,59,BEL,m,553,Belgium,hmd
2018,60,BEL,m,608,Belgium,hmd
2018,61,BEL,m,651,Belgium,hmd
2018,62,BEL,m,723,Belgium,hmd
2018,63,BEL,m,736,Belgium,hmd
2018,64,BEL,m,838,Belgium,hmd
2018,65,BEL,m,876,Belgium,hmd
2018,66,BEL,m,873,Belgium,hmd
2018,67,BEL,m,963,Belgium,hmd
2018,68,BEL,m,1043,Belgium,hmd
2018,69,BEL,m,1064,Belgium,hmd
2018,70,BEL,m,1167,Belgium,hmd
2018,71,BEL,m,1246,Belgium,hmd
2018,72,BEL,m,1199,Belgium,hmd
2018,73,BEL,m,1175,Belgium,hmd
2018,74,BEL,m,1244,Belgium,hmd
2018,75,BEL,m,1189,Belgium,hmd
2018,76,BEL,m,1136,Belgium,hmd
2018,77,BEL,m,1249,Belgium,hmd
2018,78,BEL,m,1445,Belgium,hmd
2018,79,BEL,m,1650,Belgium,hmd
2018,80,BEL,m,1688,Belgium,hmd
2018,81,BEL,m,1773,Belgium,hmd
2018,82,BEL,m,1802,Belgium,hmd
2018,83,BEL,m,1839,Belgium,hmd
2018,84,BEL,m,1986,Belgium,hmd
2018,85,BEL,m,1991,Belgium,hmd
2018,86,BEL,m,2076,Belgium,hmd
2018,87,BEL,m,2035,Belgium,hmd
2018,88,BEL,m,1920,Belgium,hmd
2018,89,BEL,m,1643,Belgium,hmd
2018,90,BEL,m,1467,Belgium,hmd
2018,91,BEL,m,1281,Belgium,hmd
2018,92,BEL,m,1147,Belgium,hmd
2018,93,BEL,m,934,Belgium,hmd
2018,94,BEL,m,723,Belgium,hmd
2018,95,BEL,m,677,Belgium,hmd
2018,96,BEL,m,434,Belgium,hmd
2018,97,BEL,m,312,Belgium,hmd
2018,98,BEL,m,191,Belgium,hmd
2018,99,BEL,m,89,Belgium,hmd
2018,100,BEL,m,50,Belgium,hmd
2018,101,BEL,m,28,Belgium,hmd
2018,102,BEL,m,18,Belgium,hmd
2018,103,BEL,m,12,Belgium,hmd
2018,104,BEL,m,8,Belgium,hmd
2018,105,BEL,m,2,Belgium,hmd
2018,106,BEL,m,1,Belgium,hmd
2018,107,BEL,m,0,Belgium,hmd
2018,108,BEL,m,1,Belgium,hmd
2018,109,BEL,m,0,Belgium,hmd
2018,110,BEL,m,0,Belgium,hmd
2018,TOT,BEL,m,54092,Belgium,hmd
2019,0,BEL,m,244,Belgium,hmd
2019,1,BEL,m,16,Belgium,hmd
2019,2,BEL,m,7,Belgium,hmd
2019,3,BEL,m,9,Belgium,hmd
2019,4,BEL,m,2,Belgium,hmd
2019,5,BEL,m,5,Belgium,hmd
2019,6,BEL,m,3,Belgium,hmd
2019,7,BEL,m,2,Belgium,hmd
2019,8,BEL,m,7,Belgium,hmd
2019,9,BEL,m,6,Belgium,hmd
2019,10,BEL,m,4,Belgium,hmd
2019,11,BEL,m,9,Belgium,hmd
2019,12,BEL,m,4,Belgium,hmd
2019,13,BEL,m,11,Belgium,hmd
2019,14,BEL,m,5,Belgium,hmd
2019,15,BEL,m,13,Belgium,hmd
2019,16,BEL,m,10,Belgium,hmd
2019,17,BEL,m,19,Belgium,hmd
2019,18,BEL,m,29,Belgium,hmd
2019,19,BEL,m,22,Belgium,hmd
2019,20,BEL,m,22,Belgium,hmd
2019,21,BEL,m,43,Belgium,hmd
2019,22,BEL,m,29,Belgium,hmd
2019,23,BEL,m,33,Belgium,hmd
2019,24,BEL,m,32,Belgium,hmd
2019,25,BEL,m,28,Belgium,hmd
2019,26,BEL,m,50,Belgium,hmd
2019,27,BEL,m,45,Belgium,hmd
2019,28,BEL,m,48,Belgium,hmd
2019,29,BEL,m,53,Belgium,hmd
2019,30,BEL,m,59,Belgium,hmd
2019,31,BEL,m,53,Belgium,hmd
2019,32,BEL,m,48,Belgium,hmd
2019,33,BEL,m,56,Belgium,hmd
2019,34,BEL,m,62,Belgium,hmd
2019,35,BEL,m,54,Belgium,hmd
2019,36,BEL,m,72,Belgium,hmd
2019,37,BEL,m,79,Belgium,hmd
2019,38,BEL,m,74,Belgium,hmd
2019,39,BEL,m,102,Belgium,hmd
2019,40,BEL,m,94,Belgium,hmd
2019,41,BEL,m,95,Belgium,hmd
2019,42,BEL,m,116,Belgium,hmd
2019,43,BEL,m,107,Belgium,hmd
2019,44,BEL,m,135,Belgium,hmd
2019,45,BEL,m,158,Belgium,hmd
2019,46,BEL,m,152,Belgium,hmd
2019,47,BEL,m,190,Belgium,hmd
2019,48,BEL,m,189,Belgium,hmd
2019,49,BEL,m,218,Belgium,hmd
2019,50,BEL,m,229,Belgium,hmd
2019,51,BEL,m,273,Belgium,hmd
2019,52,BEL,m,273,Belgium,hmd
2019,53,BEL,m,317,Belgium,hmd
2019,54,BEL,m,371,Belgium,hmd
2019,55,BEL,m,389,Belgium,hmd
2019,56,BEL,m,406,Belgium,hmd
2019,57,BEL,m,442,Belgium,hmd
2019,58,BEL,m,494,Belgium,hmd
2019,59,BEL,m,519,Belgium,hmd
2019,60,BEL,m,594,Belgium,hmd
2019,61,BEL,m,612,Belgium,hmd
2019,62,BEL,m,701,Belgium,hmd
2019,63,BEL,m,746,Belgium,hmd
2019,64,BEL,m,813,Belgium,hmd
2019,65,BEL,m,857,Belgium,hmd
2019,66,BEL,m,863,Belgium,hmd
2019,67,BEL,m,941,Belgium,hmd
2019,68,BEL,m,916,Belgium,hmd
2019,69,BEL,m,1050,Belgium,hmd
2019,70,BEL,m,1143,Belgium,hmd
2019,71,BEL,m,1124,Belgium,hmd
2019,72,BEL,m,1348,Belgium,hmd
2019,73,BEL,m,1285,Belgium,hmd
2019,74,BEL,m,1261,Belgium,hmd
2019,75,BEL,m,1326,Belgium,hmd
2019,76,BEL,m,1248,Belgium,hmd
2019,77,BEL,m,1220,Belgium,hmd
2019,78,BEL,m,1228,Belgium,hmd
2019,79,BEL,m,1464,Belgium,hmd
2019,80,BEL,m,1637,Belgium,hmd
2019,81,BEL,m,1704,Belgium,hmd
2019,82,BEL,m,1792,Belgium,hmd
2019,83,BEL,m,1746,Belgium,hmd
2019,84,BEL,m,1817,Belgium,hmd
2019,85,BEL,m,1927,Belgium,hmd
2019,86,BEL,m,1933,Belgium,hmd
2019,87,BEL,m,2006,Belgium,hmd
2019,88,BEL,m,1942,Belgium,hmd
2019,89,BEL,m,1750,Belgium,hmd
2019,90,BEL,m,1572,Belgium,hmd
2019,91,BEL,m,1303,Belgium,hmd
2019,92,BEL,m,1099,Belgium,hmd
2019,93,BEL,m,952,Belgium,hmd
2019,94,BEL,m,789,Belgium,hmd
2019,95,BEL,m,626,Belgium,hmd
2019,96,BEL,m,468,Belgium,hmd
2019,97,BEL,m,312,Belgium,hmd
2019,98,BEL,m,237,Belgium,hmd
2019,99,BEL,m,118,Belgium,hmd
2019,100,BEL,m,52,Belgium,hmd
2019,101,BEL,m,23,Belgium,hmd
2019,102,BEL,m,16,Belgium,hmd
2019,103,BEL,m,10,Belgium,hmd
2019,104,BEL,m,2,Belgium,hmd
2019,105,BEL,m,3,Belgium,hmd
2019,106,BEL,m,1,Belgium,hmd
2019,107,BEL,m,1,Belgium,hmd
2019,108,BEL,m,0,Belgium,hmd
2019,109,BEL,m,0,Belgium,hmd
2019,110,BEL,m,0,Belgium,hmd
2019,TOT,BEL,m,53214,Belgium,hmd
2020,0,BEL,m,197,Belgium,hmd
2020,1,BEL,m,10,Belgium,hmd
2020,2,BEL,m,4,Belgium,hmd
2020,3,BEL,m,6,Belgium,hmd
2020,4,BEL,m,7,Belgium,hmd
2020,5,BEL,m,10,Belgium,hmd
2020,6,BEL,m,7,Belgium,hmd
2020,7,BEL,m,7,Belgium,hmd
2020,8,BEL,m,2,Belgium,hmd
2020,9,BEL,m,5,Belgium,hmd
2020,10,BEL,m,1,Belgium,hmd
2020,11,BEL,m,4,Belgium,hmd
2020,12,BEL,m,8,Belgium,hmd
2020,13,BEL,m,6,Belgium,hmd
2020,14,BEL,m,7,Belgium,hmd
2020,15,BEL,m,4,Belgium,hmd
2020,16,BEL,m,9,Belgium,hmd
2020,17,BEL,m,15,Belgium,hmd
2020,18,BEL,m,21,Belgium,hmd
2020,19,BEL,m,30,Belgium,hmd
2020,20,BEL,m,35,Belgium,hmd
2020,21,BEL,m,30,Belgium,hmd
2020,22,BEL,m,40,Belgium,hmd
